source,target,similarity
청구서를,측정,0.9932036399841309
청구서를,자동으로,0.9929729104042053
청구서를,요금에,0.9928419589996338
청구서를,절약되실,0.992692768573761
청구서를,<DATA>GB,0.9926003217697144
청구서를,할부,0.9925099015235901
청구서를,포함됩니다.,0.9921836256980896
청구서를,<PLAN_NAME>은,0.9919003844261169
청구서를,무료,0.9918634295463562
청구서를,추가적으로,0.9918510317802429
청구서를,해보셨나요?,0.9917441010475159
청구서를,이해합니다.,0.9916974902153015
청구서를,할인해,0.9912705421447754
청구서를,영수증은,0.9911689758300781
청구서를,설명해주세요.,0.9908838272094727
청구서를,결과를,0.9908068776130676
청구서를,해지는,0.9907384514808655
공간을,<STORAGE_AMOUNT>의,0.99583899974823
공간을,<CHARGE>원,0.9950000047683716
공간을,청구된,0.9949880838394165
공간을,"좋아,",0.9947828054428101
공간을,2년,0.9947085380554199
공간을,거죠?,0.9946971535682678
공간을,용량은,0.9946540594100952
공간을,약정으로,0.9946348667144775
공간을,번,0.9946172833442688
공간을,알,0.994605541229248
공간을,어디서,0.99456787109375
공간을,느린,0.9944778084754944
공간을,방식에,0.9944562911987305
공간을,할인율은,0.9942488074302673
공간을,그래도,0.9942303895950317
지난달보다,가격을,0.9957395195960999
지난달보다,음성과,0.9948782920837402
지난달보다,썼나요?,0.9948778748512268
지난달보다,"다르지만,",0.9947720170021057
지난달보다,기간,0.9946894645690918
지난달보다,<PLAN>으로,0.9946870803833008
지난달보다,옵션은,0.9946469664573669
지난달보다,그런,0.9941547513008118
지난달보다,구성과,0.994112491607666
지난달보다,변경됩니다.,0.9941118955612183
지난달보다,이상,0.9939729571342468
지난달보다,싸지는데요?,0.9939634203910828
지난달보다,금액은,0.9939129948616028
지난달보다,"음성,",0.9938657283782959
지난달보다,동안,0.9938650131225586
지난달보다,할인해,0.9938512444496155
지난달보다,5GB,0.9938458800315857
지난달보다,도움이,0.9937596321105957
보내세요!,주셔서,0.9851940870285034
보내세요!,없으십니까?,0.9838845729827881
보내세요!,날짜를,0.983244776725769
보내세요!,없네요.,0.9831859469413757
보내세요!,없어.,0.9819399118423462
보내세요!,로그인하시면,0.9805821180343628
보내세요!,보내줘.,0.9790120720863342
보내세요!,담당,0.9783831834793091
보내세요!,"알겠습니다,",0.9773407578468323
보내세요!,직원이,0.976945161819458
보내세요!,<PRODUCT_NAME>입니다.,0.97665935754776
보내세요!,끊을게요.,0.9765641093254089
보내세요!,발송해,0.9762721657752991
보내세요!,만족하셨으면,0.975099503993988
보내세요!,없습니다.,0.9749576449394226
보내세요!,알았어.,0.9748538732528687
보내세요!,문의는,0.9746211767196655
상태를,상당한,0.9963393807411194
상태를,할인율은,0.9961153268814087
상태를,번,0.9956537485122681
상태를,CU,0.9956216812133789
상태를,할인율이,0.9955967664718628
상태를,포인트,0.9954993724822998
상태를,비싸다고요!,0.9954655170440674
상태를,"젠장,",0.9954454898834229
상태를,할부로,0.9951978325843811
상태를,"다르지만,",0.9951056241989136
상태를,걸리는,0.9950794577598572
상태를,동봉된,0.9949913024902344
상태를,제휴처에서,0.9949577450752258
상태를,중이에요.,0.9949160814285278
상태를,계십니다.,0.9949125051498413
상태를,안전하게,0.9949105381965637
상태를,드리는,0.9949077367782593
상태를,보시면,0.9948908090591431
상태를,중,0.9948717355728149
제도입니다.,포인트가,0.9961718320846558
제도입니다.,"또한,",0.996112585067749
제도입니다.,되는,0.9960315227508545
제도입니다.,<CAPACITY>,0.9959596395492554
제도입니다.,<DATA_AMOUNT>,0.995903491973877
제도입니다.,적립하나요?,0.9956360459327698
제도입니다.,번,0.9955873489379883
제도입니다.,"제공하며,",0.9954489469528198
제도입니다.,인기,0.9953523278236389
제도입니다.,"젠장,",0.9953516721725464
제도입니다.,상태,0.9953413605690002
제도입니다.,이용하시면,0.995317280292511
문의합니다.,것에서,0.9896323680877686
문의합니다.,결합할인에,0.9867167472839355
문의합니다.,계좌에서,0.9848836064338684
문의합니다.,문의하시는,0.9845331907272339
문의합니다.,해외,0.9842831492424011
문의합니다.,결합상품을,0.9841758012771606
문의합니다.,납부에,0.9837323427200317
문의합니다.,추가하고,0.9836657047271729
문의합니다.,기종으로,0.9834172129631042
문의합니다.,내용이,0.9833768010139465
문의합니다.,부가서비스가,0.9825941324234009
문의합니다.,로밍에,0.982515275478363
문의합니다.,정지를,0.9821151494979858
문의합니다.,원합니다.,0.9812211990356445
문의합니다.,기본으로,0.9801384806632996
내용이,문의드려요.,0.9934692978858948
내용이,구매하고,0.9925520420074463
내용이,결합상품을,0.9910343885421753
내용이,추가하시겠습니까?,0.9910153746604919
내용이,해지하시겠어요?,0.9908072352409363
내용이,씨발.,0.9904685616493225
내용이,무제한이고,0.9902476668357849
내용이,내가,0.990192174911499
내용이,"야,",0.9901526570320129
내용이,사용하고,0.9897302389144897
내용이,보안,0.9896611571311951
내용이,정지를,0.9896555542945862
내용이,주신,0.9896281361579895
내용이,문의하시는,0.9895288348197937
내용이,납부에,0.9894617199897766
내용이,궁금증이,0.9894076585769653
결합할인에,로밍에,0.9937890768051147
결합할인에,서비스인지,0.9885351657867432
결합할인에,문의하려고,0.988422155380249
결합할인에,추가하고,0.987110435962677
결합할인에,내용이,0.9866938591003418
결합할인에,기종으로,0.9863219857215881
결합할인에,납부에,0.9857391715049744
결합할인에,결합상품을,0.985649585723877
결합할인에,사용하고,0.9854798316955566
결합할인에,하려고,0.9844273924827576
결합할인에,결합상품,0.9839264750480652
결합할인에,정지를,0.9835349321365356
결합할인에,문의드려요.,0.9832720756530762
추가적인,휴대폰까지,0.9965506196022034
추가적인,취하겠습니다.,0.9962603449821472
추가적인,2년,0.9957170486450195
추가적인,결합할인을,0.99556964635849
추가적인,느린,0.9954420924186707
추가적인,번,0.9954386949539185
추가적인,도움이,0.9954017996788025
추가적인,구성과,0.9952389597892761
추가적인,그런,0.9952335357666016
추가적인,추천합니다.,0.9950624108314514
추가적인,<DISCOUNT>,0.9950308203697205
추가적인,드리는,0.9950041174888611
추가적인,거죠?,0.9948446750640869
추가적인,"다르지만,",0.9947888255119324
추가적인,결제를,0.9947807788848877
추가적인,"음성,",0.994766116142273
추가적인,다,0.9947327971458435
추가적인,걸리는,0.9946983456611633
하면,걸리네요.,0.9949116706848145
하면,바꾸려고,0.9940516948699951
하면,경우에,0.9936721324920654
하면,"생년월일,",0.9936456084251404
하면,백업이,0.9935322403907776
하면,본인이시면,0.9933714866638184
하면,"사용하고,",0.9932879209518433
하면,거야?,0.9932625889778137
하면,받나요?,0.9926581382751465
하면,싶은데,0.9924983978271484
하면,"죄송합니다,",0.9924675822257996
하면,확인하나요?,0.9922559857368469
하면,아예,0.9921931624412537
하면,변경하실,0.9920946955680847
하면,다이아몬드,0.9920581579208374
소액결제,돼요!,0.9960327744483948
소액결제,회선,0.9955941438674927
소액결제,기다리라고,0.9940281510353088
소액결제,품질이,0.9930080771446228
소액결제,봐주세요!,0.9928635358810425
소액결제,말씀하세요.,0.9926769137382507
소액결제,연결되지,0.9920973777770996
되시나요?,사용하신,0.99208664894104
되시나요?,<NAME>이에요.,0.991717517375946
되시나요?,가입하신,0.9909010529518127
되시나요?,환불은,0.9908657073974609
되시나요?,<MODEL_NAME>이죠?,0.9907853603363037
되시나요?,카드번호를,0.990655243396759
되시나요?,측정한,0.9906274080276489
되시나요?,비싸서요.,0.9904191493988037
되시나요?,이렇게,0.9903923273086548
되시나요?,말씀하세요.,0.9902752637863159
되시나요?,복잡해요?,0.9901803135871887
되시나요?,장소를,0.9901167154312134
되시나요?,"죄송합니다,",0.9896632432937622
되시나요?,분실한,0.9892867207527161
되시나요?,"<NAME>,",0.9888503551483154
되시나요?,와!,0.988653302192688
지난달과,따르면,0.9926877021789551
지난달과,생각하는데요.,0.9888467788696289
지난달과,알려줘!,0.9885362386703491
지난달과,이게,0.987227201461792
지난달과,"사용량,",0.9867063760757446
지난달과,뭐야?,0.985596239566803
지난달과,데이터는,0.9851511716842651
지난달과,이렇게,0.9849308729171753
지난달과,하시겠어요?,0.9847956299781799
지난달과,오래,0.9846669435501099
지난달과,사용하신,0.9841396808624268
지난달과,괜찮은,0.9840387105941772
지난달과,금액이,0.9831671714782715
된,"좋아,",0.9963038563728333
된,일부,0.9961615204811096
된,2년,0.9959696531295776
된,기종과,0.9958863854408264
된,<DISCOUNT>,0.9957112669944763
된,"하셨는데,",0.9957011938095093
된,다,0.995646059513092
된,가시는,0.9955527782440186
된,가능하십니다.,0.9954960346221924
된,설치해주세요.,0.9954589009284973
된,구매,0.9952855110168457
없어요?,가능한가요?,0.9949525594711304
없어요?,되시겠습니까?,0.9946166276931763
없어요?,주의,0.9943628907203674
없어요?,줄,0.9942426681518555
없어요?,택배가,0.994127631187439
없어요?,해지요.,0.9941152930259705
없어요?,가능,0.9940588474273682
없어요?,그때,0.9939320087432861
없어요?,싫은데,0.993751049041748
없어요?,24개월,0.9937047958374023
없어요?,매장에,0.9934802055358887
없어요?,연락드리겠습니다.,0.9934566020965576
없어요?,가시는,0.9933875203132629
없어요?,박스를,0.9933716058731079
없어요?,접수해,0.9933580756187439
없어요?,설치해주세요.,0.993270754814148
해지에,작성하셔야,0.994965672492981
해지에,해지는,0.9947125911712646
해지에,해지해주세요.,0.9941827058792114
해지에,즉시,0.9937494397163391
해지에,사항을,0.99363112449646
해지에,측정,0.993527352809906
해지에,처리해!,0.9932024478912354
해지에,신청서를,0.9931396245956421
해지에,기간에,0.9930213689804077
해지에,포함됩니다.,0.9929675459861755
해지에,영수증은,0.9928136467933655
해지에,은행명,0.9927295446395874
번호,결과를,0.9931178092956543
번호,계약,0.9928264617919922
번호,"제공하며,",0.9926220774650574
번호,나오지,0.9925398230552673
번호,정보가,0.9923182129859924
번호,하고,0.9922283887863159
번호,받고,0.9921053647994995
번호,결합상품이요.,0.9919171333312988
번호,계속,0.9918293356895447
번호,해?,0.9915754199028015
번호,정상,0.9914851784706116
번호,계십니다.,0.9914600253105164
번호,적립됩니다.,0.9912640452384949
번호,측정,0.991195023059845
번호,무료,0.9910778999328613
번호,환불은,0.9910179972648621
번호,<DATA>GB,0.9908679127693176
번호,카드를,0.9908546209335327
번호,"싶은데,",0.9908417463302612
문의하려고,로밍에,0.9921568036079407
문의하려고,서비스인지,0.9855508208274841
문의하려고,결합상품,0.9848992228507996
문의하려고,납부에,0.9842848181724548
문의하려고,노트북이,0.9834569096565247
문의하려고,추가하고,0.9833451509475708
문의하려고,연결이,0.9827675819396973
문의하려고,하려고,0.9810239672660828
늘어서,<DATA>입니다.,0.9966187477111816
늘어서,이런,0.9957196712493896
늘어서,많아,0.9954401254653931
늘어서,그런가,0.9952929019927979
늘어서,그런,0.9952402114868164
늘어서,하지만,0.9952003955841064
늘어서,나오셨습니다.,0.9951041340827942
늘어서,3GB,0.9950725436210632
늘어서,부족할,0.9949596524238586
늘어서,많아지면,0.9947288632392883
늘어서,제휴처에서,0.9947007894515991
늘어서,썼나요?,0.994670569896698
그런가,이런,0.9960536956787109
그런가,3GB,0.9959394335746765
그런가,썼나요?,0.9955637454986572
그런가,음성통화도,0.9955487251281738
그런가,"음,",0.9953359961509705
그런가,나오셨습니다.,0.995165228843689
그런가,많아,0.9946268796920776
그런가,아깝더라고요.,0.994576632976532
그런가,이상,0.9944605231285095
그런가,할인율이,0.9944522380828857
그런가,하지만,0.9944488406181335
많아지면,않으셨다면,0.9952335357666016
많아지면,<DATA>입니다.,0.9951847791671753
많아지면,사용합니다.,0.9948850870132446
많아지면,프리미엄,0.9945359230041504
많아지면,나오셨습니다.,0.9945275187492371
많아지면,것도,0.9941360950469971
많아지면,많아,0.9937795996665955
많아지면,속도로,0.993622899055481
많아지면,그런데,0.9935797452926636
많아지면,3GB,0.9935518503189087
많아지면,정도,0.9933390021324158
나올,변경됩니다.,0.991608738899231
나올,점이,0.9910182952880859
나올,문의는,0.9904336929321289
나올,바랍니다.,0.990431010723114
나올,기간을,0.9903185367584229
나올,받아보실,0.9900125861167908
나올,1GB가,0.9896829128265381
나올,그래요?,0.9896656274795532
나올,필요하신,0.9891355037689209
나올,사용하지,0.9888815879821777
나올,변경일은,0.9886199235916138
나올,싸지는데요?,0.9885683059692383
나올,그거로,0.9885578155517578
나올,오늘부터,0.9885381460189819
나올,주실,0.9881221652030945
나올,보통입니다.,0.9877240657806396
나올,적용되었습니다.,0.9876294136047363
어떠세요?,<NEW_PLAN>으로,0.9945134520530701
어떠세요?,요금제입니다.,0.9921080470085144
어떠세요?,사용하지,0.9916158318519592
어떠세요?,많아지면,0.9906792640686035
어떠세요?,변경일은,0.9904165267944336
어떠세요?,오늘로부터,0.9901240468025208
어떠세요?,고객님께서,0.9897379875183105
어떠세요?,봐요.,0.9897297620773315
어떠세요?,높은,0.9895384907722473
어떠세요?,편입니다.,0.9893515110015869
어떠세요?,무제한에,0.9890821576118469
어떠세요?,저렴합니다.,0.9885891079902649
어떠세요?,변경됩니다.,0.988385021686554
어떠세요?,많으시군요.,0.9883416295051575
"사용량,",괜찮은,0.9915032982826233
"사용량,",따르면,0.9892343282699585
"사용량,",비싸게,0.988396406173706
"사용량,",오래,0.9880539774894714
"사용량,","<DATA_CHARGE>,",0.9879328608512878
"사용량,",썼나요?,0.9877629280090332
"사용량,",예상보다,0.9874538779258728
"사용량,",많아서,0.9873865842819214
"사용량,",높게,0.9873137474060059
"사용량,",이렇게,0.986648678779602
"사용량,",이게,0.9863667488098145
"사용량,",납부한,0.9863183498382568
해지는,영수증은,0.9959591031074524
해지는,납부하셨습니다.,0.9959227442741394
해지는,포함됩니다.,0.9957020878791809
해지는,측정,0.9955495595932007
해지는,자동으로,0.9951576590538025
해지는,이동하시는군요.,0.994776725769043
해지는,이해합니다.,0.994654655456543
해지는,받으시면,0.9946371912956238
해지는,할부,0.9945681691169739
해지는,작성하셔야,0.9945282936096191
해지는,정말,0.9944918155670166
해지는,<VOICE_AMOUNT>,0.9943552017211914
<NEW_PLAN>으로,높은,0.9945886135101318
<NEW_PLAN>으로,변경됩니다.,0.9936872720718384
<NEW_PLAN>으로,요금제입니다.,0.9935646653175354
<NEW_PLAN>으로,어서,0.9917621612548828
<NEW_PLAN>으로,편입니다.,0.9914673566818237
<NEW_PLAN>으로,변경일은,0.9914191365242004
<NEW_PLAN>으로,그거로,0.9912352561950684
<NEW_PLAN>으로,많아지면,0.9911671280860901
<NEW_PLAN>으로,가입하시겠습니까?,0.9907789826393127
<NEW_PLAN>으로,<PLAN>으로,0.9907478094100952
<NEW_PLAN>으로,오늘로부터,0.9904804229736328
<NEW_PLAN>으로,않으셨다면,0.9902061820030212
<NEW_PLAN>으로,이상,0.9901794195175171
<NEW_PLAN>으로,이용하실,0.9901634454727173
<NEW_PLAN>으로,원하는,0.9899311661720276
알려주실,"들어,",0.9952508807182312
알려주실,결합할인을,0.9944788217544556
알려주실,되는,0.9943984746932983
알려주실,<VIRTUAL_ACCOUNT_NUMBER>입니다.,0.9941785335540771
알려주실,청구된,0.994130551815033
알려주실,<DATA_PACK>로,0.9941133856773376
알려주실,도움이,0.9940463304519653
알려주실,카드결제,0.9939307570457458
알려주실,제도입니다.,0.993894100189209
알려주실,<CHARGE>에,0.9938656091690063
알려주실,바꿔줘.,0.993854284286499
알려주실,3일,0.9938300848007202
알려주실,구매,0.9938082695007324
알려주실,2년,0.9937888979911804
알려주실,"다르지만,",0.9937837719917297
알려주실,<DATA_AMOUNT>,0.99366694688797
알려주실,번,0.9935951232910156
알려주실,10GB,0.9935199618339539
알려주실,설명,0.9935124516487122
알려주실,연락드리겠습니다.,0.9935088157653809
줄,가능한가요?,0.9962989687919617
줄,보내드릴까요?,0.9960762858390808
줄,상담을,0.9958601593971252
줄,그때,0.9955296516418457
줄,"좋아,",0.9952583312988281
줄,집에서,0.9951274394989014
줄,확인이,0.9950553178787231
줄,당일,0.9949262738227844
줄,방문하셔도,0.9949038028717041
줄,매장,0.994796872138977
줄,매장에,0.994665265083313
줄,박스를,0.9946184158325195
줄,완료해,0.9945118427276611
줄,사항을,0.9940117597579956
옮기려고요.,약정기간이,0.9938188195228577
옮기려고요.,옮겨!,0.9929729104042053
옮기려고요.,즉시,0.9913408756256104
옮기려고요.,남은,0.990755021572113
옮기려고요.,처리됩니다.,0.9906013607978821
옮기려고요.,해지해주세요.,0.9903385639190674
옮기려고요.,받으시고,0.9898779392242432
옮기려고요.,끝났어요.,0.9895118474960327
옮기려고요.,잘,0.989095151424408
옮기려고요.,신청서를,0.9888671040534973
옮기려고요.,작성하셔야,0.9888429045677185
옮기려고요.,처리해!,0.9887423515319824
옮기려고요.,해지에,0.9886919260025024
봐줬으면,본인,0.9896305203437805
봐줬으면,확인하겠습니다.,0.9895047545433044
봐줬으면,작동하지,0.989337146282196
봐줬으면,해지할,0.9882966876029968
봐줬으면,와!,0.9881187081336975
봐줬으면,측정한,0.9880754947662354
봐줬으면,방문하셔서,0.9874187707901001
봐줬으면,<MODEL_NAME>이죠?,0.9874171018600464
봐줬으면,말씀하세요.,0.9871797561645508
봐줬으면,끊겼어요.,0.9871684312820435
봐줬으면,카드번호는,0.9870396852493286
봐줬으면,제한,0.9869004487991333
구성과,2년,0.9960010647773743
구성과,"음성,",0.9959605932235718
구성과,기간,0.9958824515342712
구성과,결합할인을,0.9956331253051758
구성과,3일,0.9955921173095703
구성과,무슨,0.995530366897583
구성과,후로,0.9955302476882935
구성과,추천합니다.,0.9955052733421326
구성과,할인해,0.9954785108566284
구성과,청구된,0.9954716563224792
구성과,"데이터,",0.9953840970993042
구성과,<CHARGE>원,0.9953815937042236
구성과,CU,0.9953148365020752
가격을,음성과,0.9961041212081909
가격을,구성과,0.9952157735824585
가격을,그런,0.9948595762252808
가격을,싸지는데요?,0.9946584701538086
가격을,제일,0.9945582747459412
가격을,변경일은,0.9944779276847839
가격을,오늘로부터,0.9943588972091675
가격을,채널,0.99434494972229
가격을,<PLAN>으로,0.9942798614501953
가격을,무제한에,0.9942068457603455
가격을,"음성,",0.994165301322937
가격을,청구된,0.9939672350883484
가격을,그거로,0.9938338994979858
가격을,"다르지만,",0.9937919974327087
가격을,기간,0.9937816858291626
가격을,"데이터,",0.9937317371368408
가격을,3일,0.9936166405677795
결제는,일반적으로,0.9951311349868774
결제는,CU,0.9951229095458984
결제는,제휴처에서,0.9951051473617554
결제는,중,0.9949633479118347
결제는,가능하십니다.,0.9949169754981995
결제는,되는,0.9949138760566711
결제는,사용을,0.9948788285255432
결제는,결제를,0.9945345520973206
결제는,선택,0.9944859147071838
결제는,멤버십에,0.9944636821746826
결제는,함께,0.9943991303443909
결제는,바로,0.9943934082984924
결제는,2년,0.9943737387657166
결제는,가격은요?,0.9942753314971924
결제는,번,0.9942700862884521
결제는,<CHARGE>에,0.9942516088485718
결제는,기종과,0.9942516088485718
결제는,<DATA_AMOUNT>,0.9942461848258972
결제는,확인하나요?,0.9942225813865662
채널이,싶으십니까?,0.9927219748497009
채널이,프리미엄,0.9926028847694397
채널이,상품으로의,0.9925740957260132
채널이,원합니다.,0.9924152493476868
채널이,음성통화와,0.9923912286758423
채널이,편하게,0.9917338490486145
채널이,"음,",0.9913313984870911
채널이,적으신가요?,0.9912884831428528
채널이,보내고,0.9910097122192383
채널이,많지,0.9909389615058899
채널이,원하는,0.9907996654510498
채널이,아깝더라고요.,0.9906731247901917
채널이,중이신,0.9904601573944092
채널이,사용량,0.9904469847679138
채널이,이용하실,0.9903663992881775
채널이,확인됩니다.,0.9903259873390198
채널이,3GB,0.9898306727409363
무제한입니다.,<DATA_AMOUNT>,0.9959671497344971
무제한입니다.,번,0.9958621263504028
무제한입니다.,"제공하며,",0.9956810474395752
무제한입니다.,포인트,0.9956058263778687
무제한입니다.,정보나,0.9955236315727234
무제한입니다.,"젠장,",0.9954380393028259
무제한입니다.,<PLAN_NAME>인데요.,0.9954022169113159
무제한입니다.,다,0.995377779006958
무제한입니다.,<DATA>GB,0.995370626449585
무제한입니다.,등급이십니다.,0.9951900243759155
무제한입니다.,편하신가요?,0.9951841831207275
무제한입니다.,포인트가,0.9951406121253967
무제한입니다.,할인율이,0.9950015544891357
무제한입니다.,<PLAN>으로,0.9949588179588318
무제한입니다.,일본이야.,0.9949288368225098
무제한입니다.,제도입니다.,0.9949018955230713
무제한입니다.,도움이,0.9948893189430237
<NEW_PLAN_NAME>으로,한,0.9928293228149414
<NEW_PLAN_NAME>으로,신용카드,0.9922046661376953
<NEW_PLAN_NAME>으로,은행,0.991145133972168
<NEW_PLAN_NAME>으로,어서,0.9906215667724609
<NEW_PLAN_NAME>으로,사용량,0.9898558259010315
<NEW_PLAN_NAME>으로,3.5GB가,0.9896579384803772
<NEW_PLAN_NAME>으로,바꿔줘.,0.9895408153533936
<NEW_PLAN_NAME>으로,가입하시겠습니까?,0.9894452691078186
<NEW_PLAN_NAME>으로,변경하실,0.9893305897712708
<NEW_PLAN_NAME>으로,바꿀게요.,0.98927903175354
<NEW_PLAN_NAME>으로,없나요?,0.9890522360801697
<NEW_PLAN_NAME>으로,높은,0.9890246987342834
<NEW_PLAN_NAME>으로,이상,0.9886714220046997
<NEW_PLAN_NAME>으로,<DATA_PACK>로,0.9886585474014282
<NEW_PLAN_NAME>으로,<MODEL>로,0.9886552691459656
<NEW_PLAN_NAME>으로,싶으십니까?,0.9886192083358765
<NEW_PLAN_NAME>으로,변경하려는,0.9885419011116028
<NEW_PLAN_NAME>으로,원하시는,0.9885269999504089
<DATA>GB,분,0.9959918260574341
<DATA>GB,"제공하며,",0.9959447383880615
<DATA>GB,포인트,0.9955945014953613
<DATA>GB,포인트가,0.9955100417137146
<DATA>GB,해보셨나요?,0.99542635679245
<DATA>GB,자동으로,0.9953294396400452
<DATA>GB,<DATA_AMOUNT>,0.9953192472457886
<DATA>GB,"또한,",0.995275616645813
<DATA>GB,제도입니다.,0.9951575398445129
<DATA>GB,설명해주세요.,0.9951418042182922
<DATA>GB,절약되실,0.9950153231620789
<DATA>GB,드린,0.9947928786277771
<DATA>GB,드리는,0.9947887659072876
<DATA>GB,적립됩니다.,0.9947393536567688
그것으로,은행명,0.9958207607269287
그것으로,필요,0.994454562664032
그것으로,USIM,0.9943771362304688
그것으로,납부해,0.9939619302749634
그것으로,카드번호와,0.9937670826911926
그것으로,사항을,0.9937313795089722
그것으로,보내드릴까요?,0.993683934211731
그것으로,할게요.,0.9934321045875549
그것으로,진행됩니다.,0.9932621717453003
그것으로,싶어.,0.9931825995445251
그것으로,오후로,0.9929399490356445
그것으로,바랍니다.,0.9928284287452698
그것으로,해지에,0.992717981338501
그것으로,필요하시면,0.9926921725273132
그것으로,연락드리겠습니다.,0.9926186800003052
3일,후로,0.9968448877334595
3일,바꿔줘.,0.9959772825241089
3일,<DISCOUNT>,0.9957931637763977
3일,결제를,0.995535135269165
3일,다,0.9954192042350769
3일,"데이터,",0.9953569769859314
3일,그런,0.995344877243042
3일,구매,0.9953335523605347
3일,가능하십니다.,0.9952653646469116
3일,제휴처에서,0.9951291680335999
3일,결합할인을,0.9949257969856262
3일,CU,0.9948915839195251
3일,2년,0.9948764443397522
3일,도움이,0.9948110580444336
3일,"음성,",0.9948034286499023
3일,할인받으실,0.994793176651001
할인율은,상당한,0.9962483048439026
할인율은,느린,0.9961345791816711
할인율은,동봉된,0.9960411190986633
할인율은,안전하게,0.9960000514984131
할인율은,보시면,0.9958422780036926
할인율은,거야.,0.995830237865448
할인율은,방식에,0.9957491159439087
할인율은,저장합니다.,0.9956479668617249
할인율은,CU,0.9956420063972473
할인율은,할부로,0.9956072568893433
할인율은,<CAPACITY>,0.9955205321311951
할인율은,제휴처에서,0.9954655170440674
할인율은,일반적으로,0.9953417181968689
할인율은,번,0.9953280091285706
할인율은,"젠장,",0.9952350854873657
한,싶으십니까?,0.9955706596374512
한,원합니다.,0.9946463704109192
한,단계,0.9925962686538696
한,사용량,0.9923049211502075
한,은행,0.9922776222229004
한,<CARD_NAME>,0.9920878410339355
한,돼,0.9914504289627075
한,변경하실,0.9913958311080933
한,택배로,0.9913671016693115
한,보내고,0.9913593530654907
한,신용카드,0.9912886619567871
한,궁금증이,0.9911478161811829
것에서,계좌에서,0.9950292706489563
것에서,기본으로,0.9867407083511353
것에서,납부로,0.9865239858627319
것에서,원합니다.,0.9846432209014893
것에서,거로!,0.9831915497779846
것에서,하시겠습니까?,0.9827801585197449
것에서,기종으로,0.9822173118591309
것에서,싶으십니까?,0.9820401668548584
것에서,한,0.9816592335700989
것에서,문의하시는,0.9791590571403503
것에서,결합상품을,0.9777272343635559
것에서,<CARD_NAME>,0.977552056312561
것에서,정지를,0.9766647815704346
것에서,건가요?,0.9761185050010681
것에서,보고,0.9760995507240295
것에서,단계,0.9757108688354492
집에서,완료될,0.9955813884735107
집에서,상담을,0.995143473148346
집에서,당일,0.9950897693634033
집에서,확인이,0.9950154423713684
집에서,보내드릴까요?,0.9950056672096252
집에서,납부하셨습니다.,0.9949158430099487
집에서,작성하셔야,0.9949118494987488
집에서,"좋아,",0.9948911070823669
집에서,진행됩니다.,0.9948111772537231
집에서,기간에,0.9946593046188354
집에서,완료해,0.9946065545082092
집에서,그때,0.9943872690200806
집에서,기간이,0.994335412979126
집에서,해지할래요.,0.9942847490310669
그때,신청서를,0.995101273059845
그때,가능한가요?,0.9950489401817322
그때,완료해,0.9946104884147644
그때,해지요.,0.994460940361023
그때,당일,0.9944184422492981
그때,확인이,0.9943134784698486
그때,작성하셔야,0.994231641292572
그때,보내드릴까요?,0.9938210844993591
그때,상담을,0.993800699710846
그때,사항을,0.9937750101089478
설치해주세요.,오후로,0.9957996010780334
설치해주세요.,"좋아,",0.9956437945365906
설치해주세요.,가시는,0.9954158067703247
설치해주세요.,변경했어요.,0.9953725337982178
설치해주세요.,참고하시길,0.9953436851501465
설치해주세요.,가능,0.9952870607376099
설치해주세요.,바로,0.9952455163002014
설치해주세요.,싫은데,0.9952136874198914
설치해주세요.,쓸,0.9951759576797485
설치해주세요.,박스를,0.9951277375221252
설치해주세요.,<DATA_QUANTITY>,0.9950802326202393
설치해주세요.,보내드릴까요?,0.9949280023574829
설치해주세요.,결합할인을,0.9949148893356323
완료,안내도,0.9958571791648865
완료,확인할,0.9954740405082703
완료,보내드릴까요?,0.9948587417602539
완료,주시기,0.9946275353431702
완료,일부,0.9943356513977051
완료,경우,0.9943296909332275
완료,약정으로,0.9940736889839172
완료,고객센터나,0.9939950704574585
완료,1년,0.9939935803413391
완료,주실,0.9938585162162781
완료,1GB가,0.9938309788703918
완료,집에서,0.9937105774879456
취하겠습니다.,24개월,0.9956963062286377
취하겠습니다.,휴대폰까지,0.9951277375221252
취하겠습니다.,결제,0.9947178959846497
취하겠습니다.,"좋아,",0.9938244819641113
취하겠습니다.,되시겠습니까?,0.9936609864234924
취하겠습니다.,중복,0.9935952425003052
취하겠습니다.,연락드리겠습니다.,0.9935728311538696
취하겠습니다.,택배가,0.9933593273162842
취하겠습니다.,2년,0.9932485818862915
취하겠습니다.,결합할인을,0.9931387901306152
취하겠습니다.,청구된,0.9929991364479065
취하겠습니다.,된,0.9929960370063782
취하겠습니다.,약정으로,0.9929741621017456
취하겠습니다.,방식에,0.992967963218689
취하겠습니다.,"음성,",0.9928542375564575
취하겠습니다.,동봉된,0.9928432703018188
좋은데요.,필요한데요.,0.9916495680809021
좋은데요.,적어요.,0.9914968013763428
좋은데요.,변경하려는,0.9899201989173889
좋은데요.,요금제보다,0.9898858666419983
좋은데요.,맞는,0.9891243577003479
좋은데요.,적게,0.9888970255851746
좋은데요.,<NEW_CHARGE>,0.9879290461540222
좋은데요.,"보시고,",0.9869859218597412
좋은데요.,그거,0.9867395162582397
좋은데요.,사용하시는,0.986642599105835
좋은데요.,바꿀,0.9852076172828674
좋은데요.,다르지만,0.9850987792015076
